Time,Bytes Per Second
3.319687608999999,7995971
3.319730499000002,7996176
3.3197772970000017,7996372
3.319822918,7996571
3.319866232999999,7996775
3.3199088159999945,7996981
3.319954770999999,7997178
3.319999205000002,7997380
3.320042332,7997584
3.3200852149999918,7997789
3.3201315379999983,7997986
3.3201756369999913,7998188
3.3202219300000024,7998385
3.3202651160000016,7998590
3.3203181100000023,7998770
3.320423151,7998826
3.3205147390000036,7998914
3.3205583820000015,7999117
3.3206361839999943,7999238
3.3207014780000037,7999389
3.3207753249999996,7999519
3.3209303050000045,7999454
3.3210363510000036,7999507
3.3211206499999975,7999613
3.3211789049999965,7999781
3.3213326709999933,7999718
3.321441820000004,7999764
3.3215321409999916,7999855
3.321627638999999,7999933
3.321736874999999,7999978
3.3218518449999976,8000010
3.3219174460000005,8000160
3.321963973999999,8000356
3.3220103089999924,8000553
3.3220736829999993,8000708
3.3221213420000026,8000902
3.322164903000001,8001105
3.3222090320000035,8001307
3.3222558549999945,8001502
3.322300834999993,8001702
3.3223528500000015,8001885
3.322397104999993,8002087
3.322444325999996,8002281
3.322488347999993,8002484
3.322569506999997,8002596
3.3226632989999985,8002679
3.322709770000003,8002875
3.3227746449999955,8003027
3.3228439140000035,8003168
3.3230595210000047,8002957
3.323179232000001,8002977
3.3232456580000047,8003125
3.323292072000001,8003321
3.3233383319999916,8003518
3.323388231999999,8003706
3.323435330999999,8003901
3.323491746000002,8004073
3.323594454000002,8004134
3.3236609850000036,8004282
3.323810831000003,8004229
3.3238672800000018,8004401
3.3239663060000026,8004471
3.324030307000001,8004624
3.3240888619999964,8004792
3.3241952519999955,8004843
3.324285420999999,8004934
3.3243553580000054,8005074
3.3244215320000023,8005223
3.3244684339999964,8005418
3.3245152380000036,8005613
3.3245659279999984,8005799
3.3246142109999965,8005991
3.3246610679999975,8006186
3.3247083069999945,8006380
3.324758701999997,8006567
3.324805928999993,8006761
3.324852235999998,8006957
3.3249028219999985,8007144
3.3249538299999983,8007329
3.325019161,8007479
3.325098921999995,8007595
3.3251510679999967,8007778
3.3252035929999977,8007959
3.3252530639999947,8008148
3.3253167839999946,8008302
3.325427750000003,8008343
3.3254803170000002,8008524
3.325531592999994,8008709
3.325637056000005,8008763
3.3257084849999927,8008899
3.325760872999993,8009080
3.3258102399999956,8009269
3.3258581839999977,8009462
3.325905902999992,8009655
3.325957189999997,8009839
3.326006566999993,8010028
3.3260543029999923,8010221
3.326118367999996,8010375
3.3261712719999963,8010555
3.3262218160000003,8010741
3.3262856549999924,8010895
3.3263321419999983,8011091
3.3264134409999997,8011203
3.326459139999997,8011401
3.3265071790000036,8011593
3.326552203999995,8011793
3.3265999529999988,8011985
3.3266461479999947,8012182
3.3266907689999954,8012382
3.3267355179999925,8012582
3.326783720999998,8012774
3.3268289220000042,8012973
3.326873237000001,8013174
3.326918427999999,8013373
3.3269661920000004,8013566
